Trial time;Recording time;X center;Y center;Area;Areachange;Elongation;Velocity;Result 1
95,525;95,525;-0,0363862;-0,105029;0,00219108;0;0,713179;0;1
95,565;95,565;-0,0363862;-0,105029;0,00219108;0;0,713179;0;1
95,605;95,605;-0,0363862;-0,105029;0,00219108;0;0,713179;0;1
95,645;95,645;-0,0363862;-0,105029;0,00219108;0;0,713179;0;1
95,685;95,685;-0,0255246;-0,109698;0,00225925;0,000329404;0,764227;0,295301;1
95,725;95,725;-0,0255246;-0,109698;0,00225925;0;0,764227;0;1
95,765;95,765;-0,0255246;-0,109698;0,00225925;0;0,764227;0;1
95,805;95,805;-0,0255246;-0,109698;0,00225925;0;0,764227;0;1
95,845;95,845;-0,0255246;-0,109698;0,00225925;0;0,764227;0;1
95,885;95,885;-0,0255246;-0,109698;0,00225925;0;0,764227;0;1
95,925;95,925;-0,016191;-0,114893;0,00233891;0,000178877;0,802093;0,266803;1
95,965;95,965;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,005;96,005;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,045;96,045;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,085;96,085;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,125;96,125;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,165;96,165;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,205;96,205;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,245;96,245;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,285;96,285;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,325;96,325;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,365;96,365;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,405;96,405;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,446;96,446;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,486;96,486;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,526;96,526;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,566;96,566;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,606;96,606;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,646;96,646;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,686;96,686;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,726;96,726;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,766;96,766;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,806;96,806;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,846;96,846;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,886;96,886;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,926;96,926;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
96,966;96,966;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,006;97,006;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,046;97,046;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,086;97,086;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,126;97,126;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,166;97,166;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,206;97,206;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,246;97,246;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,286;97,286;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,326;97,326;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,366;97,366;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,406;97,406;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,446;97,446;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,486;97,486;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,526;97,526;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,567;97,567;-0,016191;-0,114893;0,00233891;0;0,802093;0;1
97,607;97,607;-0,00408444;-0,117993;0,00232203;0,000421881;0,722547;0,312148;1
97,647;97,647;-0,00408444;-0,117993;0,00232203;0;0,722547;0;1
97,687;97,687;-0,00408444;-0,117993;0,00232203;0;0,722547;0;1
97,727;97,727;0,00542203;-0,121299;0,00226938;0,000580508;0,707076;0,251404;1
97,767;97,767;0,00542203;-0,121299;0,00226938;0;0,707076;0;1
97,807;97,807;0,00542203;-0,121299;0,00226938;0;0,707076;0;1
97,847;97,847;0,00542203;-0,121299;0,00226938;0;0,707076;0;1
97,887;97,887;0,0181156;-0,124121;0,00232203;0,000439431;0,801004;0,324802;1
97,927;97,927;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
97,967;97,967;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,007;98,007;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,047;98,047;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,087;98,087;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,127;98,127;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,167;98,167;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,207;98,207;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,247;98,247;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,287;98,287;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,327;98,327;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,367;98,367;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,407;98,407;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,447;98,447;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,487;98,487;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,527;98,527;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,567;98,567;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,607;98,607;0,0181156;-0,124121;0,00232203;0;0,801004;0;1
98,647;98,647;0,0293558;-0,121089;0,00232676;0,00039488;0,717682;0,290791;1
98,688;98,688;0,0293558;-0,121089;0,00232676;0;0,717682;0;1
98,728;98,728;0,0293558;-0,121089;0,00232676;0;0,717682;0;1
98,768;98,768;0,0293558;-0,121089;0,00232676;0;0,717682;0;1
98,808;98,808;0,0412032;-0,116641;0,00234971;0,000612233;0,742809;0,316085;1
98,848;98,848;0,0412032;-0,116641;0,00234971;0;0,742809;0;1
98,888;98,888;0,0412032;-0,116641;0,00234971;0;0,742809;0;1
98,928;98,928;0,0525633;-0,112287;0,00162677;0,00100036;0,645354;0,303881;1
98,968;98,968;0,0525633;-0,112287;0,00162677;0;0,645354;0;1
99,008;99,008;0,0525633;-0,112287;0,00162677;0;0,645354;0;1
99,048;99,048;0,0636267;-0,108104;0,0022579;0,00038138;0,736457;0,295425;1
99,088;99,088;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,128;99,128;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,168;99,168;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,208;99,208;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,248;99,248;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,288;99,288;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,328;99,328;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,368;99,368;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,408;99,408;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,448;99,448;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,488;99,488;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,528;99,528;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,568;99,568;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,608;99,608;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,648;99,648;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,688;99,688;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,728;99,728;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,768;99,768;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,809;99,809;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,849;99,849;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,889;99,889;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,929;99,929;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
99,969;99,969;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,009;100,009;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,049;100,049;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,089;100,089;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,129;100,129;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,169;100,169;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,209;100,209;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,249;100,249;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,289;100,289;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,329;100,329;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,369;100,369;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,409;100,409;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,449;100,449;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,489;100,489;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,529;100,529;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,569;100,569;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,609;100,609;0,0636267;-0,108104;0,0022579;0;0,736457;0;1
100,649;100,649;0,0716428;-0,0984533;0,002266;0,000498832;0,704617;0,313361;1
100,689;100,689;0,0716428;-0,0984533;0,002266;0;0,704617;0;1
100,729;100,729;0,0805538;-0,0937347;0,00235241;0,000898437;0,78092;0,251854;1
100,769;100,769;0,0805538;-0,0937347;0,00235241;0;0,78092;0;1
100,809;100,809;0,0911803;-0,0882762;0,00242261;0,000875487;0,807906;0,298393;1
100,849;100,849;0,0911803;-0,0882762;0,00242261;0;0,807906;0;1
100,889;100,889;0,104279;-0,0812144;0,00241316;0,00105774;0,81668;0,371697;1
100,929;100,929;0,104279;-0,0812144;0,00241316;0;0,81668;0;1
100,97;100,97;0,117693;-0,0743605;0,00244556;0,000768835;0,789851;0,376238;1
101,01;101,01;0,117693;-0,0743605;0,00244556;0;0,789851;0;1
101,05;101,05;0,132252;-0,0674114;0,00225925;0,000666234;0,711786;0,402957;1
101,09;101,09;0,132252;-0,0674114;0,00225925;0;0,711786;0;1
101,13;101,13;0,146405;-0,0612097;0,00239696;0,000783685;0,815965;0,385945;1
101,17;101,17;0,146405;-0,0612097;0,00239696;0;0,815965;0;1
101,21;101,21;0,15936;-0,0563861;0,00138917;0,000612233;0,647836;0,345303;1
101,25;101,25;0,15936;-0,0563861;0,00138917;0;0,647836;0;1
101,29;101,29;0,169951;-0,0532121;0,00240978;0,000648009;0,789303;0,276156;1
101,33;101,33;0,169951;-0,0532121;0,00240978;0;0,789303;0;1
101,37;101,37;0,169951;-0,0532121;0,00240978;0;0,789303;0;1
101,41;101,41;0,182471;-0,0474631;0,00237536;0,000522457;0,739845;0,344126;1
101,45;101,45;0,182471;-0,0474631;0,00237536;0;0,739845;0;1
101,49;101,49;0,182471;-0,0474631;0,00237536;0;0,739845;0;1
101,53;101,53;0,191855;-0,0377083;0,00238818;0,000636533;0,76595;0,338088;1
101,57;101,57;0,191855;-0,0377083;0,00238818;0;0,76595;0;1
101,61;101,61;0,196236;-0,02771;0,00241181;0,000794485;0,753822;0,272647;1
101,65;101,65;0,196236;-0,02771;0,00241181;0;0,753822;0;1
101,69;101,69;0,199542;-0,0134929;0,00241991;0,000807986;0,743264;0,364585;1
101,73;101,73;0,199542;-0,0134929;0,00241991;0;0,743264;0;1
101,77;101,77;0,202088;0,00441875;0,00244691;0,000930162;0,773688;0,451887;1
101,81;101,81;0,203016;0,0146663;0,00248133;0,00104019;0,779416;0,257011;1
101,85;101,85;0,203609;0,025621;0,00252521;0,000861986;0,789051;0,274022;1
101,89;101,89;0,203819;0,0375498;0,00251373;0,00107529;0,812197;0,298005;1
101,93;101,93;0,203748;0,0498525;0,00253533;0,00111916;0,804654;0,307298;1
101,97;101,97;0,203437;0,0620676;0,00253668;0,000996313;0,801784;0,305208;1
102,01;102,01;0,202998;0,0737715;0,00253668;0,00103546;0,799282;0,292541;1
102,05;102,05;0,20246;0,0846912;0,00257246;0,00100374;0,788254;0,273084;1
102,091;102,091;0,202036;0,0948599;0,00250158;0,00115629;0,805749;0,254209;1
102,131;102,131;0,202036;0,0948599;0,00250158;0;0,805749;0;1
102,171;102,171;0,201602;0,111548;0,00246648;0,000868736;0,798173;0,416958;1
102,211;102,211;0,201602;0,111548;0,00246648;0;0,798173;0;1
102,251;102,251;0,201727;0,123565;0,00238616;0,000762085;0,750262;0,300178;1
102,291;102,291;0,201727;0,123565;0,00238616;0;0,750262;0;1
102,331;102,331;0,201727;0,123565;0,00238616;0;0,750262;0;1
102,371;102,371;0,202169;0,136127;0,00243408;0,000219378;0,760473;0,313971;1
102,411;102,411;0,202169;0,136127;0,00243408;0;0,760473;0;1
102,451;102,451;0,202169;0,136127;0,00243408;0;0,760473;0;1
102,491;102,491;0,202169;0,136127;0,00243408;0;0,760473;0;1
102,531;102,531;0,203232;0,14613;0,00243746;0,000660834;0,799104;0,251267;1
102,571;102,571;0,203232;0,14613;0,00243746;0;0,799104;0;1
102,611;102,611;0,203232;0,14613;0,00243746;0;0,799104;0;1
102,651;102,651;0,202058;0,156964;0,00227951;0,000589283;0,770646;0,272185;1
102,691;102,691;0,202058;0,156964;0,00227951;0;0,770646;0;1
102,731;102,731;0,198214;0,167873;0,00230853;0,000610883;0,731255;0,288913;1
102,771;102,771;0,198214;0,167873;0,00230853;0;0,731255;0;1
102,811;102,811;0,190712;0,180102;0,00238886;0,000718884;0,68802;0,358332;1
102,851;102,851;0,190712;0,180102;0,00238886;0;0,68802;0;1
102,891;102,891;0,178313;0,192076;0,00249686;0,00112051;0,740686;0,430539;1
102,931;102,931;0,169948;0,197577;0,00245163;0,00122109;0,737917;0,250071;1
102,971;102,971;0,16039;0,202754;0,00250901;0,00102129;0,761022;0,271512;1
103,011;103,011;0,149984;0,207765;0,00256436;0,000851861;0,764833;0,288489;1
103,051;103,051;0,138962;0,212427;0,00253803;0,00103479;0,791322;0,29892;1
103,091;103,091;0,127546;0,216493;0,00249753;0,00101656;0,776546;0,302699;1
103,131;103,131;0,115783;0,219861;0,00245568;0,000943662;0,785896;0,305615;1
103,171;103,171;0,103781;0,222338;0,00250361;0,000980788;0,792031;0,306095;1
103,212;103,212;0,0924088;0,223974;0,00251643;0,000969988;0,802739;0,286978;1
103,252;103,252;0,0822773;0,224899;0,00256436;0,00106449;0,818389;0,254117;1
103,292;103,292;0,0822773;0,224899;0,00256436;0;0,818389;0;1
103,332;103,332;0,0649933;0,225033;0,00257313;0,000698634;0,796364;0,431736;1
103,372;103,372;0,0649933;0,225033;0,00257313;0;0,796364;0;1
103,412;103,412;0,0515912;0,224281;0,00251036;0,000662859;0,768914;0,335287;1
103,452;103,452;0,0515912;0,224281;0,00251036;0;0,768914;0;1
103,492;103,492;0,0515912;0,224281;0,00251036;0;0,768914;0;1
103,532;103,532;0,0401755;0,22219;0,00233081;0,000561607;0,69845;0,289878;1
103,572;103,572;0,0401755;0,22219;0,00233081;0;0,69845;0;1
103,612;103,612;0,0401755;0,22219;0,00233081;0;0,69845;0;1
103,652;103,652;0,0401755;0,22219;0,00233081;0;0,69845;0;1
103,692;103,692;0,0401755;0,22219;0,00233081;0;0,69845;0;1
103,732;103,732;0,0401755;0,22219;0,00233081;0;0,69845;0;1
103,772;103,772;0,0344516;0,211899;0,00219445;0,000862661;0,651798;0,294131;1
103,812;103,812;0,0344516;0,211899;0,00219445;0;0,651798;0;1
103,852;103,852;0,0344516;0,211899;0,00219445;0;0,651798;0;1
103,892;103,892;0,0311336;0,20064;0,00213978;0,000465756;0,711112;0,293192;1
103,932;103,932;0,0311336;0,20064;0,00213978;0;0,711112;0;1
103,972;103,972;0,0255251;0,190488;0,00225115;0,000562957;0,738293;0,289686;1
104,012;104,012;0,0255251;0,190488;0,00225115;0;0,738293;0;1
104,052;104,052;0,0161814;0,178344;0,00239898;0,00105234;0,81038;0,382725;1
104,092;104,092;0,0161814;0,178344;0,00239898;0;0,81038;0;1
104,132;104,132;0,0035867;0,165803;0,00238818;0,00107326;0,821988;0,44397;1
104,172;104,172;0,0035867;0,165803;0,00238818;0;0,821988;0;1
104,212;104,212;-0,0113602;0,155342;0,00248673;0,00103479;0,822425;0,455691;1
104,252;104,252;-0,0113602;0,155342;0,00248673;0;0,822425;0;1
104,292;104,292;-0,0274083;0,146597;0,00248268;0,00103749;0,805506;0,4565;1
104,333;104,333;-0,0274083;0,146597;0,00248268;0;0,805506;0;1
104,373;104,373;-0,0449126;0,140729;0,00246581;0,000785035;0,822161;0,461143;1
104,413;104,413;-0,0449126;0,140729;0,00246581;0;0,822161;0;1
104,453;104,453;-0,0619449;0,138552;0,00249888;0,00114887;0,771286;0,428898;1
104,493;104,493;-0,0619449;0,138552;0,00249888;0;0,771286;0;1
104,533;104,533;-0,0776524;0,140264;0,00245163;0,000910587;0,770625;0,394665;1
104,573;104,573;-0,0776524;0,140264;0,00245163;0;0,770625;0;1
104,613;104,613;-0,0912239;0,144607;0,00240168;0,000907212;0,832357;0,355931;1
104,653;104,653;-0,0912239;0,144607;0,00240168;0;0,832357;0;1
104,693;104,693;-0,102457;0,150376;0,00238076;0,000942987;0,827029;0,315409;1
104,733;104,733;-0,102457;0,150376;0,00238076;0;0,827029;0;1
104,773;104,773;-0,111296;0,155587;0,00232068;0,00116507;0,795822;0,256306;1
104,813;104,813;-0,111296;0,155587;0,00232068;0;0,795822;0;1
104,853;104,853;-0,111296;0,155587;0,00232068;0;0,795822;0;1
104,893;104,893;-0,111296;0,155587;0,00232068;0;0,795822;0;1
104,933;104,933;-0,120106;0,163294;0,00228288;0,000648684;0,821369;0,292374;1
104,973;104,973;-0,120106;0,163294;0,00228288;0;0,821369;0;1
105,013;105,013;-0,120106;0,163294;0,00228288;0;0,821369;0;1
105,053;105,053;-0,120106;0,163294;0,00228288;0;0,821369;0;1
105,093;105,093;-0,120106;0,163294;0,00228288;0;0,821369;0;1
105,133;105,133;-0,120106;0,163294;0,00228288;0;0,821369;0;1
105,173;105,173;-0,13148;0,157817;0,00225993;0,000477906;0,718116;0,315315;1
105,213;105,213;-0,13148;0,157817;0,00225993;0;0,718116;0;1
105,253;105,253;-0,13148;0,157817;0,00225993;0;0,718116;0;1
105,293;105,293;-0,140901;0,146713;0,00232811;0,000874137;0,680384;0,363733;1
105,333;105,333;-0,140901;0,146713;0,00232811;0;0,680384;0;1
105,373;105,373;-0,14731;0,135453;0,00236186;0,00072766;0,723891;0,323606;1
105,413;105,413;-0,14731;0,135453;0,00236186;0;0,723891;0;1
105,454;105,454;-0,152257;0,121121;0,00227073;0,000714834;0,700639;0,378723;1
105,494;105,494;-0,152257;0,121121;0,00227073;0;0,700639;0;1
105,534;105,534;-0,154946;0,104983;0,00232338;0,000666909;0,748502;0,408633;1
105,574;105,574;-0,154946;0,104983;0,00232338;0;0,748502;0;1
105,614;105,614;-0,154953;0,0885276;0,00241181;0,000893712;0,785223;0,411013;1
105,654;105,654;-0,154953;0,0885276;0,00241181;0;0,785223;0;1
105,694;105,694;-0,152284;0,073342;0,00232068;0,000889662;0,724617;0,385111;1
105,734;105,734;-0,152284;0,073342;0,00232068;0;0,724617;0;1
105,774;105,774;-0,148124;0,0605688;0,00228626;0,000759385;0,729409;0,335537;1
105,814;105,814;-0,148124;0,0605688;0,00228626;0;0,729409;0;1
105,854;105,854;-0,143828;0,0502017;0,00225453;0,000591983;0,74119;0,280292;1
105,894;105,894;-0,143828;0,0502017;0,00225453;0;0,74119;0;1
105,934;105,934;-0,143828;0,0502017;0,00225453;0;0,74119;0;1
105,974;105,974;-0,138385;0,0379329;0,00222078;0,000553507;0,722728;0,335259;1
106,014;106,014;-0,138385;0,0379329;0,00222078;0;0,722728;0;1
106,054;106,054;-0,138385;0,0379329;0,00222078;0;0,722728;0;1
106,094;106,094;-0,136601;0,0258611;0,0022525;0,000724285;0,756565;0,304799;1
106,134;106,134;-0,136601;0,0258611;0,0022525;0;0,756565;0;1
106,174;106,174;-0,137972;0,0159073;0,00238953;0,00104491;0,769187;0,25097;1
106,214;106,214;-0,137972;0,0159073;0,00238953;0;0,769187;0;1
106,254;106,254;-0,140754;0,00524897;0,00239696;0,000880887;0,795784;0,275139;1
106,294;106,294;-0,140754;0,00524897;0,00239696;0;0,795784;0;1
106,334;106,334;-0,143836;-0,00582197;0,00243206;0,000812711;0,781029;0,287035;1
106,374;106,374;-0,143836;-0,00582197;0,00243206;0;0,781029;0;1
106,414;106,414;-0,146769;-0,0162512;0,00230988;0,000759385;0,763018;0,270601;1
106,454;106,454;-0,146769;-0,0162512;0,00230988;0;0,763018;0;1
106,494;106,494;-0,146769;-0,0162512;0,00230988;0;0,763018;0;1
106,534;106,534;-0,150365;-0,0289665;0,0022417;0,000395555;0,74675;0,330065;1
106,575;106,575;-0,150365;-0,0289665;0,0022417;0;0,74675;0;1
106,615;106,615;-0,150365;-0,0289665;0,0022417;0;0,74675;0;1
106,655;106,655;-0,150365;-0,0289665;0,0022417;0;0,74675;0;1
106,695;106,695;-0,1492;-0,0407892;0,00230448;0,000448206;0,799459;0,29674;1
106,735;106,735;-0,1492;-0,0407892;0,00230448;0;0,799459;0;1
106,775;106,775;-0,1492;-0,0407892;0,00230448;0;0,799459;0;1
106,815;106,815;-0,14256;-0,0500896;0,00228491;0,00073981;0,694659;0,285426;1
106,855;106,855;-0,14256;-0,0500896;0,00228491;0;0,694659;0;1
106,895;106,895;-0,13574;-0,0586696;0,0022174;0,000978763;0,708184;0,273753;1
106,935;106,935;-0,13574;-0,0586696;0,0022174;0;0,708184;0;1
106,975;106,975;-0,127542;-0,0684727;0,0022174;0,000808661;0,756849;0,319205;1
107,015;107,015;-0,127542;-0,0684727;0,0022174;0;0,756849;0;1
107,055;107,055;-0,11882;-0,0788375;0,00218163;0,00105976;0,766267;0,338347;1
107,095;107,095;-0,11882;-0,0788375;0,00218163;0;0,766267;0;1
107,135;107,135;-0,110854;-0,0889047;0,00230448;0,00077626;0,78037;0,32065;1
107,175;107,175;-0,110854;-0,0889047;0,00230448;0;0,78037;0;1
107,215;107,215;-0,103548;-0,0977917;0,00219108;0,000521107;0,699145;0,287368;1
107,255;107,255;-0,103548;-0,0977917;0,00219108;0;0,699145;0;1
107,295;107,295;-0,0967344;-0,105444;0,00221403;0,000527857;0,729688;0,255907;1
107,335;107,335;-0,0967344;-0,105444;0,00221403;0;0,729688;0;1
107,375;107,375;-0,0967344;-0,105444;0,00221403;0;0,729688;0;1
107,415;107,415;-0,0861256;-0,114423;0,0021958;0,000533932;0,728915;0,347171;1
107,455;107,455;-0,0861256;-0,114423;0,0021958;0;0,728915;0;1
107,495;107,495;-0,076947;-0,119068;0,0021607;0,000678384;0,726605;0,256944;1
107,535;107,535;-0,076947;-0,119068;0,0021607;0;0,726605;0;1
107,575;107,575;-0,0672881;-0,123297;0,00217488;0,000468456;0,719022;0,263375;1
107,615;107,615;-0,0672881;-0,123297;0,00217488;0;0,719022;0;1
107,655;107,655;-0,0567314;-0,127421;0,0022066;0,000423906;0,705792;0,283097;1
107,695;107,695;-0,0567314;-0,127421;0,0022066;0;0,705792;0;1
107,736;107,736;-0,0457272;-0,130805;0,0022525;0,000670284;0,746898;0,287566;1
107,776;107,776;-0,0457272;-0,130805;0,0022525;0;0,746898;0;1
107,816;107,816;-0,0354552;-0,133375;0,00230921;0,000557557;0,763624;0,264485;1
107,856;107,856;-0,0354552;-0,133375;0,00230921;0;0,763624;0;1
107,896;107,896;-0,0354552;-0,133375;0,00230921;0;0,763624;0;1
107,936;107,936;-0,0244444;-0,134993;0,00237941;0,00038003;0,777521;0,277974;1
107,976;107,976;-0,0244444;-0,134993;0,00237941;0;0,777521;0;1
108,016;108,016;-0,0244444;-0,134993;0,00237941;0;0,777521;0;1
108,056;108,056;-0,0244444;-0,134993;0,00237941;0;0,777521;0;1
108,096;108,096;-0,0244444;-0,134993;0,00237941;0;0,777521;0;1
108,136;108,136;-0,0244444;-0,134993;0,00237941;0;0,777521;0;1
108,176;108,176;-0,0139947;-0,132423;0,00225588;0,000608183;0,652611;0,268786;1
108,216;108,216;-0,0139947;-0,132423;0,00225588;0;0,652611;0;1
108,256;108,256;-0,0139947;-0,132423;0,00225588;0;0,652611;0;1
108,296;108,296;-0,0139947;-0,132423;0,00225588;0;0,652611;0;1
108,336;108,336;-0,00324177;-0,126175;0,0022282;0,000633158;0,744362;0,310628;1
108,376;108,376;-0,00324177;-0,126175;0,0022282;0;0,744362;0;1
